farm_id,s1_vh_season_integral,s1_vh_mean_db,s1_vh_db_20250612,s1_vh_db_20250624,s1_vh_db_20250706,s1_vh_db_20250718,s1_vh_db_20250730,s1_vh_db_20250823,s1_vh_db_20250904,s1_vh_db_20250916,s1_vh_db_20250928,s1_vh_db_20251010
386,6.7717007249593735,-12.653879069210415,-14.710642452722904,-13.926369843034522,-10.73695883443737,-10.74945372551111,-13.140650641550216,-11.589588273796377,-12.995065570519497,-13.79202983198654,-13.085939141722227,-13.873950812220901
387,3.9185614082962275,-15.152982698364932,-19.320585591123397,-15.983843733324147,-13.53017647155294,-14.710662316314068,-13.92261880096207,-13.92080075947742,-14.305915720853918,-16.837381787694664,-16.111548466511614,-15.71095359822481
388,4.518573593348265,-14.239481198352573,-17.17860790695803,-14.760124319513071,-12.317573763292302,-17.016561670358218,-13.774747776007343,-16.07219754782351,-10.71990064896892,-17.224695428015636,-15.61232873208237,-13.197725611954631
389,3.5906066028401256,-15.445229514497488,-18.812589419051896,-16.278469013799636,-16.188674605241506,-16.26055757713484,-16.349737608034363,-12.755027722903474,-14.12476119251582,-14.813266822043754,-17.53177455871314,-14.503364780437435
390,5.405000723898411,-13.593887167450307,-14.819733891118192,-12.583378565003589,-12.057727587232709,-15.34248619133457,-12.764445641369576,-13.623488408814397,-13.479977588441155,-14.120937279352745,-13.893204111625494,-14.342325232222606
391,2.759541442617774,-16.611600443336872,-18.921031152128013,-16.157355411891142,-16.33833288681242,-15.930836289876833,-14.128701081469533,-16.74438062196369,-17.266878020971962,-17.57422131370018,-18.900278885406642,-16.298235854990786
392,5.337383039295673,-13.889650904619039,-16.52956453282964,-12.681759439147386,-13.458938490368457,-15.39875627880116,-11.94420600788584,-12.058666514817787,-13.516551424639228,-15.772621656243047,-15.22122330417928,-15.077154107769971
393,4.750911220908165,-14.275589634141406,-16.745583743211718,-12.871680289756354,-13.257596722040075,-16.45777380200668,-11.931170526602479,-13.593433507873524,-16.54925430651235,-14.875438577557576,-15.782506444712752,-13.756645559684731
394,5.327456384897232,-13.430662068845498,-13.840064024306752,-13.243955159781716,-14.159706100387544,-14.014886396667965,-14.518311615001032,-13.950998065414076,-13.866617127298879,-14.863974010014832,-10.770781929903869,-12.665956657050701
395,5.333272157236934,-13.479571244342491,-12.8485909834216,-12.06621493256054,-12.318589491233109,-13.290361472864351,-14.090642521946272,-14.094165943700077,-13.882751947862742,-14.3817524753433,-14.068650312582252,-14.590564509642478
396,6.234741881489754,-12.865582454087782,-13.499527132621933,-12.77070581487629,-12.293985266582528,-12.122914640462376,-12.111710432531176,-13.95815495688921,-12.85416377763859,-12.776275001325994,-13.865066227684796,-12.858665101325382
397,7.279494155198336,-12.321384596753457,-12.889336024303448,-12.697906135412438,-12.673619688339615,-11.871434378982702,-13.110543479966088,-10.959702470634554,-13.227751729196477,-10.249171003818534,-12.636062392697934,-14.404067248121688
398,6.255711341276765,-12.969163921481709,-15.703167116069077,-12.946681439275462,-11.966695344910768,-15.811390166294165,-11.177581897443387,-13.928164235655142,-10.875523267208973,-13.02231642673297,-14.914346118298525,-12.462049959740263
399,4.984999383799732,-13.90467023480358,-17.914596996684054,-14.934280975136655,-12.119119633781878,-14.94289908433418,-15.142382979401855,-13.906163652713834,-12.319594554904638,-13.29003326824703,-12.985229674835178,-14.182659872061134
400,5.366608086973429,-13.479090827659189,-16.58226463201801,-12.989910533869867,-12.065050000178434,-13.6836392497904,-14.552761936113585,-13.93827784213787,-13.683131462020366,-13.70072437019955,-12.672709493278525,-12.463380621290867
401,5.338389817625284,-13.565778403920906,-16.984286876523928,-11.802547618208315,-12.30404682084891,-14.096909653344483,-16.528593640838515,-12.16663997632375,-14.32707942279318,-13.509800273965102,-14.138834371223775,-12.745581929425025
402,3.6772708855569363,-15.22373234786582,-14.81176913653179,-12.226542763920596,-14.803197707137164,-17.66962479482506,-15.807644630736867,-14.847813441194171,-13.831403028899022,-16.901116287969348,-16.451769422620266,-18.600016168676436
403,4.117000015452504,-14.5798426453733,-12.547634033538614,-12.833809078456898,-13.931424813566293,-16.850595284498656,-16.28546065673975,-13.833499730488143,-14.449997664836014,-15.718524968469993,-14.924189488287844,-17.033347303809872
404,4.857948940247297,-14.02991408532365,-15.842405397574606,-15.793454679376941,-13.075974183882892,-13.402696415772223,-12.680468433662435,-15.101196771781783,-13.007775772978254,-14.917244219385191,-13.864566716366525,-13.99208866966871
405,6.137738239020109,-13.06406198080834,-13.787268138293857,-14.340379683909433,-12.60224468013438,-11.843716607744925,-11.928051173742329,-13.975515790358795,-10.526318270324047,-13.607429635239782,-15.02653476687038,-15.66758821890999
406,6.695653438568115,-12.918113267717079,-14.350086859020353,-12.577734689582751,-14.296354090952324,-10.76637981727588,-14.352676933171244,-9.054352606262427,-14.181854634993957,-15.652181423061053,-13.81793747926472,-15.255459839297892
407,3.222268497571349,-15.80663892276419,-17.319751299212772,-15.459260873097907,-13.530036602879889,-18.037659691685867,-15.724604217126256,-14.663635453744137,-17.51567351864414,-16.78356226888136,-15.96167369869164,-15.142566034431217
408,4.475794371217489,-14.396041527845576,-17.12701214846963,-13.14519355022582,-13.749883875574739,-15.513211625586052,-13.659984104421842,-14.645888306287931,-13.054255277518747,-15.355804802355287,-15.162585747244236,-14.107535253086265
409,6.667366303503513,-12.709874994296012,-13.548555722575532,-10.590039426205891,-11.6088759149917,-14.365816753560788,-12.610183164721981,-11.495709616479528,-13.722204982473409,-14.278306226625642,-12.896889399325788,-13.776342017524897
410,5.605668073520064,-13.516902629519297,-16.973917178506944,-14.901600493483294,-13.874904078841524,-12.817367220092127,-13.134627838781146,-12.188077717926282,-12.932645679617266,-12.32353136162981,-14.407232890344257,-13.510872752413905
411,4.7959183640778065,-14.00478028273245,-15.070988206626954,-12.328463789229431,-14.741687872754703,-15.463300545324454,-14.232872424933332,-13.385695837380405,-13.568354027889267,-14.829291979952492,-14.303685463279745,-13.142538786852347
412,3.4777102824300528,-15.67369037983249,-18.669622017322297,-15.213087808459933,-15.381902306791384,-16.21231053789789,-14.173868837635439,-14.218387644346475,-15.130914812356867,-16.935060272899833,-16.44180263919822,-16.1115435101807
413,3.2281109606847167,-15.783068664559742,-18.889021494715575,-15.929077227105793,-18.173146763432516,-16.457375541659125,-14.966124023250666,-15.394790460136495,-16.636473344683615,-14.223281843365992,-15.288062740988156,-14.21129303047386
414,4.527487624436617,-14.268181248861975,-15.628367704000743,-13.90653432937631,-15.338560340075826,-12.48464169520274,-15.508365730003192,-14.480771786011994,-14.300528399084866,-11.940021301145077,-15.96987374096178,-15.177166151105757
415,7.751949515193701,-11.827222406310305,-11.074791428645398,-12.225652048488431,-13.437763740404696,-12.41280157605642,-15.489150129453408,-10.874771224070203,-10.70260982085503,-8.706805218279209,-14.80590684445345,-12.751275503248106
416,4.433374173939228,-14.576959204281124,-15.552429452801144,-12.95734171416541,-14.935150346033186,-13.43378471023633,-12.751877604025148,-14.15145452570518,-16.02613585397031,-14.962560829087524,-16.50537628555291,-16.589007336772465
417,3.7922276481986046,-15.34818873527098,-17.26744541727,-14.681353204337553,-15.412249691321993,-13.988013377104341,-12.327917339230943,-15.45884191584185,-19.04323806506484,-16.207408032554987,-15.6650216893661,-17.013840249419886
418,3.730334674939513,-15.19582486003588,-16.285799261573302,-14.24559700239186,-12.861643667063321,-16.27331278198547,-14.153917404965133,-15.076135047863609,-16.64251773026832,-15.187884506427359,-18.084588990537508,-15.401929550884638
419,3.215030187740922,-15.851947663869908,-16.50565306085882,-15.469595758451307,-16.45558221243308,-16.82572280037222,-14.471377631019834,-15.607622292103734,-14.288969052008262,-15.837884346705103,-18.40791036001025,-16.053340892272136
420,4.500971149653196,-14.41990667728128,-16.247651179966912,-13.685119502755809,-13.110849951771877,-15.479313519136024,-14.498828472474068,-13.189707519450721,-15.037583028593922,-15.394414092444944,-13.80874428600859,-14.892630732878844
421,3.798893208615482,-15.394075900600562,-19.91461141419915,-15.558554909309121,-13.554362033617657,-15.941348305631038,-13.171737292826043,-13.120024641869012,-15.19240876646824,-19.50662221720531,-19.332658143970004,-15.062033900320097
422,4.684047572314739,-14.32807773306929,-17.91667830572254,-13.306979402073766,-12.925522048770802,-13.356346941502846,-13.485995948611043,-13.242756970902029,-13.983165999911177,-16.00331189893565,-17.39916082498058,-14.729104238601575
423,6.4924110397696495,-12.79828630202437,-16.186951695645867,-12.656593545134546,-10.907700393011941,-13.75120881384245,-12.307644484047389,-12.46487235965358,-11.747113145110164,-13.524251228227426,-14.286101975558259,-12.264198715624339
424,4.192801784723997,-14.7212222806241,-16.93190287551047,-15.140648899274378,-13.409050655434697,-14.797377728418201,-13.049727273841437,-15.377605113935335,-13.872939540006575,-16.816417355418682,-14.76719441277039,-14.703887641319032
425,5.094248548150063,-13.860309709844964,-15.886894155632296,-13.497121988332726,-11.429082925556546,-13.549387232499798,-12.988039773862372,-13.746491451605532,-14.70620987978257,-15.281539200353443,-15.420494244738098,-13.992622134416052
426,6.097499018535018,-13.221887158667185,-15.337858241541326,-11.840414225244349,-11.964364637730727,-14.39535992366806,-11.643117723277241,-12.312138284540639,-13.093576607492277,-14.322962703308434,-14.664950525982597,-14.664583004414917
427,4.966569073498249,-13.911446813263042,-16.481530332335605,-11.829578720997507,-13.568214579958887,-15.632492395918867,-14.255827542234677,-14.137086909657528,-12.326794788255862,-15.045435312957892,-13.716774603510784,-14.147784056729758
428,6.251248776912689,-13.099740790553096,-13.885156075901463,-14.49044654424326,-12.717864329673343,-13.976472820377762,-10.844874596404178,-12.389706560002022,-13.563979189335573,-13.682649043074893,-12.506510131700734,-14.333774271699578
429,3.036879178136587,-16.27006580513058,-18.03852034811888,-16.8558508192492,-15.645312188082286,-17.935174136527287,-14.08195899275052,-15.615074142514853,-15.835685586311413,-17.41454204684239,-15.393676859271466,-17.76081053402064
430,3.509996233507991,-15.700970714135607,-18.088176455571112,-16.223425106344504,-14.840851420266263,-14.578181618248768,-13.33168100231111,-14.843730486085065,-15.8606300621184,-16.659550739634703,-17.340551206602306,-17.728385168287225
431,7.424181394279003,-12.325701354225707,-16.1353846664111,-10.465614730038945,-11.441385451606925,-12.434144011621505,-12.740561409674259,-11.487638776879061,-13.243029560123746,-11.146986331929838,-12.165984303384455,-14.785057472547354
432,4.65834960155189,-14.276721694895551,-18.5142652884399,-12.878502306471331,-13.891727921178747,-14.20343651898217,-13.54024059411911,-13.672664397020725,-14.295433101514652,-14.303239200545166,-16.229017857635263,-13.587534106825316
433,6.065264839679003,-12.874558328734647,-14.196293135636633,-13.683489249754006,-13.666307956402617,-11.951343399625966,-11.8074689104518,-15.292712470015532,-13.328441311763612,-12.869529578062282,-12.499913691534923,-11.060283619886505
434,4.435195449739695,-14.388609112524467,-14.891785799987062,-14.357387793426799,-11.489048222295668,-14.046542568396942,-13.41314748843441,-15.407307595647461,-15.770491421492705,-15.32167056348225,-16.276406369847894,-15.113672443274114
435,5.405381105840206,-13.708877640802235,-14.402337716631173,-13.192227463196275,-13.389876271850794,-15.47133743202674,-11.292609152295867,-13.225575748502695,-13.24641488103664,-14.733653600503512,-15.467097144582251,-14.428421464447336
436,6.239678051322699,-12.912575076549288,-12.612067020979472,-10.948093082259954,-14.391186227222319,-11.723343178157693,-12.002051744763838,-14.2011924939551,-13.351548596686044,-12.504984870814917,-13.97805917408817,-15.363525840220003
437,4.13484675809741,-14.777475576309065,-16.59695679060566,-13.434466805283398,-13.77835504781104,-16.373088042239143,-13.614568669757654,-14.347165956505734,-15.08578690906141,-15.047170701328143,-16.346293671476936,-14.5680796733388
438,3.108031617477536,-15.895245351426798,-16.946351120090448,-14.565839835945585,-16.274588958744932,-16.6255536809832,-15.778768587597389,-15.332982079908305,-16.88793510130585,-16.185349786125162,-16.121981183398006,-14.927275161428351
439,5.51374882645905,-13.410290120728703,-11.608880367306337,-12.455638693947071,-11.180684639753176,-14.5732337861614,-12.580677710626667,-13.942106199456898,-13.727948475557328,-15.7387944131459,-14.570779014893372,-17.08695817121224
440,6.970125585794449,-12.369826925432157,-13.561323926365123,-12.510545890979063,-10.816773282798863,-12.271618647907683,-12.636616961292926,-12.455228204095945,-12.04742157297154,-13.182785498589846,-12.930336547939573,-11.905515920335494
441,6.339360550045967,-12.768534324922356,-13.676996231692456,-10.93028347435919,-12.575594271817977,-16.309526117726826,-11.598531930504512,-13.944525764816438,-12.870514405400028,-12.179876223992887,-14.27892825379307,-11.717808189645023
442,2.7530417740345,-16.630935004669396,-19.587833333209318,-16.604249377372284,-13.882555751255,-15.552936708557631,-15.434665855673703,-16.666827436358286,-17.4916119936587,-17.684655352610722,-18.00039381355089,-18.307539486301998
443,6.455267541110516,-12.890450975607486,-15.262563026681239,-12.676627382999095,-11.58345324860365,-11.629367796148111,-12.329704065480573,-13.351178285829679,-12.060517157635102,-12.81466955497405,-13.39256511379773,-15.679356816374039
444,6.746564269065857,-12.568702617941934,-15.34282694312511,-12.48888559481778,-11.245351720942962,-12.96657286376602,-12.447991277412617,-12.11062766131457,-13.136464898708692,-12.979070041128606,-12.741864321961692,-11.438670325077116
445,7.583303466439247,-12.030472505930053,-14.038082790307158,-12.2075007743904,-10.6388102559973,-12.611434845561476,-12.681375456899222,-11.51392059309728,-11.01080943986359,-12.572388766606029,-12.79747992811738,-11.293250184823897
446,6.841761410236359,-12.467650304174214,-12.900415148815636,-13.391385449655349,-13.14215718958515,-13.182150894880127,-12.086595362394558,-11.858184574979306,-11.166872852623372,-12.499072546061388,-13.504873689921169,-11.639491757538496
447,6.4130930453538895,-12.8184446193242,-13.929426349533543,-13.696063013751703,-13.631799593565642,-12.904784361993418,-11.529021174355197,-12.818102224728074,-12.199054103503034,-11.433961310595429,-14.991238438232893,-12.332869426063038
